ID,NAME,IDCARD,BIRTHDAY,PROVINCE,ADDRESS,PHONE,EMAIL,PASSPORTID,JUNGUAN,BANKCARD,ZUOJI,NASHUI2,GONGSHANG,QIYE,PROFESSIONAL,COMPANY,JIAZHAO,CHEJIAHAO,CHEPAIHAO,XUEWEI,ZHENGJIANHAO
2954,常攸越,530522195104302815,1953-03-06,河南省洛宁县,甘肃省常州市鼓楼区向云新村415幢丁单元888室,18752015392,chefangbo@1gqfq.com,D71106731,北字第05496997号,6218043347838397665,0316-64761190,42350628269460797A,530423295773426,44868059-3,粉末冶金制造工,襄阳香滋滋红小米黄酒酿制有限公司,220110314052,HFC5PLYG25MX34096,湘EWBBPF,泌尿装置的安装和调整,120113200007147445
2955,佴恺青,310114195104256238,1952-07-17,河北省廊坊市,安徽省常州市花园西郡5幢甲单元4141室,18255093529,diyinghe@l5ios.net,D79084092,南字第52306664号,5531314775026338464,0953-69126430,50361126363935150D,230882142653454,93630278-6,曲艺演员,深圳市小米宜家皮具有限公司,370484225828,ULDV31SZ6KDRX3408,藏BC9EE3,干性皮脂溢,G82657282
2956,庚冰艳,522422199611126396,1972-08-14,江苏省盐城市,安徽省零安市相城区丽华二村0375幢甲单元806室,14962933378,minmanying@rgtpa.site,S65036967,海字第67005657号,6210777493356517380,0776-83864459,10420982162679205Y,430500329487284,33086746-7,其他生物技术制药品人员,青田小米贸易有限公司,360724228151,WYRFUD1G2PWFB6492,宁E67KQ1,先天性股骨弓形,510722197801051800
2957,旁汝琳,510521196503036651,1979-11-15,四川省巴中市,安徽省合肥市相城区华润国际41幢4193室,14567608935,shaolihui@c8nzw.site,P29540623,南字第78521096号,4518040908255968672,0574-70760867,445201007009098910,640205293750400,35559409-8,手术室护士,熊小米（北京）文化传播有限公司,360749793884,L5AS7R3T0V24C2430,川BUL2JG,高压液体的效应,后字第16598779号
2958,颛孙雨兰,533528197303057277,1982-01-09,四川省广元市,宁夏回族自治区中卫市亭湖区河苑家园73幢甲单元5414室,17482666512,lumingzinan@g0d6f.com.cn,D48900572,政字第78886531号,5248646865683451294,0974-44484866,03533323299578509R,130903243213273,99604683-3,高频电感器件制造工,大连康泰小米专业合作社,220747339680,8TU06K4797JCG9206,云LQ1C2J,脾肿物,632126197409191974
2959,凡飞柏,140724198501316078,1942-09-03,河南省平桥区,甘肃省常州市武警去湖塘镇新城域花园75幢丁单元296室,14904008495,yuanmeina@xkgwe.mobi,G99418403,沈字第82833078号,6212473568624447198,0393-54999301,596107240201871974,141182924704936,09697750-1,声学计量工,佛山市小米电器有限公司,360824074931,CSUAT7VH6PAWR8624,鄂FH80GX,肾阻塞,北字第48396633号
2960,居毕红,45020219660109065X,2005-02-14,山西省临汾市,河南省清丰县双庙乡秦家村0641号,18522997603,jipeixia@oexqs.net,S19359638,海字第30350492号,3568823430153939282,0566-68588252,473202131202977867,610328199827112,67927695-0,中药购销员,邹平青阳林泉小米生产专业合作社,360997473790,1T3HJF8G9LKLV1796,沪RCKNSG,巨细胞病毒性脑炎脊髓炎或脑脊髓炎,520114197809103686
2961,岑雨倩,652222195408159141,1955-01-21,辽宁省庄河市,山西省扬州市亭湖区河苑家园23幢丁单元898室,18744151430,jiexiaowen@49vds.cn,G06770675,装字第88531831号,6224329016566390233,0357-94271947,96500200645963247U,360727930812768,75772678-6,钻孔机司机,武汉小米汉子健康管理有限公司,610753210271,R8V1HZS29HCE43157,京P1BPNZ,中耳继发性肿瘤,政字第55679239号
2962,度一曲,420381199112039238,1994-05-24,四川省郫都区,安徽省连云港市鼓楼区八星街道颜家村968号,18340779691,gaorumei@9wqnh.mobi,P92792272,北字第31939705号,4055124895082033501,0871-47785466,15350303804190747G,350122010478118,07896370-4,船舶电气装配工,海南小米网络科技有限公司,152600231902,25J8E7VM0208P2168,鄂DPWFWF,足溃疡,南字第67953105号
2963,泠冰冰,52042419910129960X,1987-07-22,江西省月湖区,安徽省合肥市相城区华润国际4幢756室,14506272104,yumeimei@gv0op.com,S62527725,空字第33256919号,6210350420185155467,0468-53788297,36150425511759950L,469007159277743,63395509-3,飞机螺旋桨试验工,沂南县孙祖小米种植专业合作社,210965575877,4W3US91H9GZP11248,黑KPEZ85,弗里德赖希脊髓硬变,411681194210115786
2964,佼冰颖,130731196502033646,1966-11-21,陕西省安康市,江苏省常州市亭湖区河苑新村415幢乙单元485室,18256270237,huanruli@dyt4w.info,D00206446,广字第47664929号,6229536946092970108,0998-53331404,331303036784477675,330901243402325,49566545-X,制粉工,黄山小米非融资性担保有限公司,152947823958,WSF8U45Z29GWS3671,桂J6LLJY,鲁西莱维综合,32101119720420335X
2965,矫向雪,420607195807120897,1935-08-20,辽宁省辽阳市,甘肃省常州市鼓楼区向云新村418幢丁单元4145室,18125955508,ouchiwen@y651a.com,S26273766,兰字第98224984号,6229867804023003631,0976-54859818,721102007510498381,340602618083248,90383039-8,兽医,镇江苏宁小店商贸有限公司小米山路店,430464655862,ZB5X729A8HMHC4579,鄂SNURT1,其他部位的卡波西肉瘤,371502194906153867
2966,濮阳默琳,140122199509011657,1986-11-02,五家渠市五家渠市,苏州市吴中区若水路4145号,17592789170,xiuyangchun@ybeok.mobi,P48214498,兰字第14864258号,6231619574677032494,0898-36079797,79654000814387305R,320312455055389,26943022-2,纬编工,深圳市芙朵语贸易有限公司,511538852036,RHLW9UA18CBDX6945,贵GF9SM8,湿性脚气病,后字第42904598号
2967,后皇甫,350802198605020614,1957-12-05,云南省文山州,山东省山东省常州鼓楼区万福花园3幢乙单元335室,15163833000,weishengyangxue@1oi4p.com,P19579304,沈字第07081540号,6283711668019650118,0992-24269924,36430902368353653H,431021974529391,73563069-5,矿山提升机操作工,深圳虾小米网络技术有限公司,371496182776,EYTWKLD72B3T55231,赣LF2C6L,妊娠期产褥期营养不良,政字第39430120号
2968,茹沛容,441202198412274685,1984-11-18,江苏省惠山区,河南省常州市潞城镇潞城花苑66幢甲单元5441室,15747469521,dangchulu@g81hv.shop,E12177366,兰字第35249380号,9400536996637333209,0557-83949066,54330198580269486J,360983502748750,23688084-1,水上交通工程技术人员,福建省宁上水产贸易有限公司,640450810095,CLGMYT40851960679,鲁GP8Q7L,水煤气意外中毒,E35404609
2969,冒冰艳,451224196506024485,1960-09-06,湖北省英山县,安徽省零安市亭湖区牌楼巷54号35422,15959837355,zhongsunshanshan@jru6h.site,G62042660,成字第05963977号,6230849257246986374,0876-24383679,36640324362615651U,510123376805039,96405785-3,摄影记者,江山小米家居有限公司,131044749120,X0JF4AH97EKRW7421,赣G8ZLP4,脂肪沉积大脑变性,兰字第48327686号
2970,石娥妤,320583195311059807,1926-12-01,贵州省黔西南州,江苏省常州市鼓楼区清潭嘉苑28幢乙单元4100室,18421802731,lubingjie@8lpqm.info,E72652085,后字第06681961号,6213492373655837358,0758-68330826,84420804220190892H,150102591290434,64059548-7,无机化学反应工,南通小米纺织品有限公司,411365901193,2DHXEAV9XM52D2876,云MYNJB0,女性盆腔腹膜炎,623026194905249450
2971,钱穆,140411193904102014,1997-03-16,山东省长岛县,江苏省常州市相城区工人新村南52幢659室,17436514544,siyinan@6mck8.cn,G42454799,后字第42280384号,4367284061788476685,0906-90388543,14141026736539284U,410401432954085,44358449-8,平炉炼钢工,小米之家科技有限公司北京第五分公司,130681292153,AL8HGJ0R9J0KM4085,宁E89LGL,急性会厌炎,D89865508
2972,贯之槐,34082419560519123X,1931-10-14,河南省洛阳市,山西省济南市戚墅堰区花溪兰亭0幢239室,17237045910,mangyuanli@3yvz9.cn,E72260908,空字第95098102号,6212426461174419254,0778-56939101,94513230529044902P,410327045834941,66635632-9,摄影测量工,武汉小米华庭装饰工程有限公司,410281384262,E3C7BVYJ4BD7G5364,新JFXK8D,包皮瘢痕,沈字第68650416号
2973,帛夫丽,500241195108282329,1963-07-19,河南省安阳市,河南省常州市相城区朝阳花园69幢7号,15261308579,yichoutian@jx46o.com.cn,G57129179,装字第06299859号,6233080443890962984,0899-20325939,12513434526692444D,653222879554904,59006589-0,特种工艺设计人员,深圳虾小米网络技术有限公司,522222205857,SETA65U8XBDTB7408,黑DLMY1S,咽鼓管开放症,E48934509
2974,鄞刚,150524198108268197,1992-11-01,河北省康保县,山西常州市鼓楼区陈度苑9幢甲单元344室,17705892682,chaobingpei@9z1mt.net.cn,S26889273,空字第08535232号,6283515426622936772,0730-83790502,745002413314052339,210404259021005,66363938-2,竹、藤、麻、棕、草制品加工工,杭州小米健康管理有限公司,410119979534,TXRL6SFU4D9W88906,粤ZX611Q,急性喘息性气管炎,P76801074
2975,芮蔚博,530103197710176319,2005-05-01,陕西省咸阳市,江苏省常州市新北区前桥新村412幢甲单元776室,18927033167,meipeixia@geozt.site,D83600491,广字第19286062号,6210238446963234289,0559-21747986,34610621822419666J,320600055210180,75905924-3,中西医结合医师,福州市小米米餐饮管理有限公司,220303200766,H3062J4G1AWB36049,赣C62UWK,幼白红细胞性贫血,220204196702214439
2976,萧雨莹,360821200103038540,2003-03-03,黑龙江省林口县,安徽省合肥市相城区聚景苑54幢甲单元038室,18321772597,qiguanyuanyue@oyud1.com,E12563484,政字第32536402号,6213594668715497128,0722-97240683,75542328824690727J,142623195313571,09480753-3,液体推进剂性能试验工,青岛文熙智慧科技有限公司,140793295326,EHFSD4857VUH05674,粤VHP916,椎管内血管瘤,后字第95404415号
2977,御冰瑶,53060219381129910X,1979-04-19,和田地区和田县,江苏省常州市相城区茶山街道丽华村委虞家村89号,14564374201,quzixuan@b99h9.net.cn,P34939511,济字第15739877号,3702472341334968745,8865-60189747,104302041014733104,150624489142607,69762405-8,文学作家,东莞市车小米实业有限公司,421054147079,9WYRAS4X7AMKB7258,藏HL83QW,酒精性肝硬化,410411197502136872
2978,古雨娟,441781195606232706,1995-09-25,江苏省丹阳市,江苏省无锡市亭湖区延陵东路899幢甲单元,17244697077,siyuran@e46f8.net.cn,G81849837,兰字第08938149号,6220085984118865667,0595-65877796,65371622660242939P,331127210471576,50069444-0,照相器材维修工,郑州卡卡小米食品有限公司,370788738940,3DMH86B15RZE31795,桂DCAZVT,其他骨的佩吉特氏病,兰字第56320293号
2979,牧安柏,451023197005301680,1979-05-28,四川省广元市,安徽省合肥市相城区华润国际41幢8410室,13938307358,kuangbingyan@3tj94.mobi,P46533722,装字第64969500号,6224020739050695088,0750-66435341,01141127147809021K,350423263990007,67740486-7,中国共产主义青年团负责人,深圳市大米和小米教育科技有限公司,341503935585,HDF74BS84E0YA6784,吉F7368U,腕关节扭伤和劳损,530602193810089100
2980,竺翎,469039194908246201,1969-03-14,湖南省怀化市,河南省清丰县双庙乡秦家村3441号,17131619759,budouxiaoxue@3u0k4.site,P84626719,南字第92810788号,6214158076731528239,0335-65097742,51341204088020612P,610403709581931,35452929-4,野生动物保护与繁殖利用工程技术人员,广东小米科技有限责任公司,440695608288,H9LCABMJ3PU4G1407,京QM9661,腕和手其他部位的创伤性切断,141024194709183475
2981,於灭男,152526195808232209,1990-01-11,四川省阆中市,浙江省宁波市镇海区站北新村68幢丙单元772室,13846817341,juxiang@zuts4.mobi,S86958278,后字第37067012号,9400763710881826568,0558-62520035,50140105668155374K,370811069968211,84958488-5,电子产品制版工,深圳市嘉宝汇科技有限公司,140795823621,W5D4S8C6873CX2018,鲁AQE4HG,手术后内部器官损伤,广字第82254185号
2982,羽默燕,410411197504066871,1938-07-02,河池市凤山县,山东省常州市亭湖区湖塘镇中村胡家村3号,18279727039,jiangyuanting@bw4x2.top,D45049006,空字第28484482号,6230913066890281037,029-78287988,33620722941226338M,440400918793788,65348296-7,冲压工,青岛小米纺织服装有限公司,150213867065,DM38VULX1K8BM6487,蒙DTRR12,糖尿病性肠病,政字第30180037号
2983,潭汝英,411121197802026488,1994-04-04,广东省金湾区,江苏省苏州市吴中区河苑家园89幢甲单元897室,18220893486,hexiaoyao@6gvdq.mobi,G03033185,参字第00888335号,4518117359707365588,0875-40599177,191201112559933045,310105507963204,62258540-2,其他耐火材料生产人员,成都小米芽茶叶有限公司,610751090242,52AK8BJZ69KW10189,晋AW5HGM,布罗卡失语,62072219381119989X
2984,帅念文,513329194909228235,1932-11-24,陕西省紫阳县,山西省常州市相城区朝阳新村飞天小区241741甲单元820室,14993983596,cuilan@kzjz4.com.cn,E36376735,广字第57684382号,6223324540698448731,0830-81448903,51620600505003585Q,370634672860406,74606203-X,涂装工,保定米小米冷暖设备制造有限公司,445349566631,6RP43FU75W2952175,豫L9NU1K,手和腕烧伤,参字第22042628号
2985,崔冰颖,130821196111145766,1962-08-24,山西省大同市,苏州市吴中区若水路646号,18813379466,xuanyuanyuan@ahzjf.top,S88590336,参字第66156067号,6229001831976130696,0894-49099874,67360122620408901L,421125585980763,65283745-5,搪瓷釉浆熔制工,深圳市小米财富管理有限公司,410469872590,JW971ADR6HURJ7350,豫ASKQ4U,肱骨踝上开放性骨折,E14578464
2986,以冰雪,533221197602285228,2002-07-23,湖南省长沙市,黑龙江省沈阳市鼓楼区怀德苑3幢甲单元782室,16603680564,senrujie@3h81b.com.cn,E16294580,成字第26391644号,6217535482670431467,0996-65985370,09330206569690781T,230622080589447,29452665-6,救援机械操作员,上海米凡服饰有限公司,231093211817,R3Z1GPB46JA6X4136,青E0NFG2,由于其他原因未进行免疫,451030200012064140
2987,茹翠曼,63272220000914074X,1952-07-01,云南省隆阳区,安徽省连云港市鼓楼区八星街道颜家村665号,15832722287,taifeiyi@wbdve.shop,D17180551,海字第22448809号,6223048587613778499,0552-42692850,18410821753512137R,530502722483922,88524552-2,涂料合成树脂工,深圳市小米酒实业有限公司,370391315426,0Y31SPBD55UV27208,鄂P78BVD,肺萎陷,361024193806176142
2988,老毕丽,441423198312296599,1953-08-21,山东省德州市,安徽省合肥市相城区华润国际9幢846室,18858282393,maoleqiao@utsoc.info,D19532759,济字第90814806号,6201858724138739871,0593-29700433,97130322484629898M,441881417540408,78229628-X,营养配餐员,涟源市小米装饰设计有限公司,522213291834,DZF783WV2WS233507,粤QLS79S,氨基乙醇尿,130421198306187832
2989,唐湘怡,450722199105168952,1977-02-11,陕西省延安市,河南省常州市潞城镇潞城花苑23幢甲单元205室,14933889062,kuangzhize@fzox6.com,D03545158,济字第46739781号,6259170322922323876,0943-63165515,99130701914427056M,371301373411004,29349727-5,其他轻有色金属冶炼人员,威县金华小米加工厂,610151423076,Z6D3YFBPXASFV6743,冀D8EP8E,蒙古种型先天愚型综合征,P22099369
2990,练之云,430221198102234182,1957-03-21,江苏省武进区,吉林省通化市黄朗名园93栋22733号,18529055450,sikongbo@efebi.site,S16843873,装字第08756751号,6200245666979085100,0881-38792526,02522427757843312U,522425804683341,84742379-7,酶制剂制造工,米脂县杜泽文小米种植专业合作社,632660227603,XSDE1Z061H7BP9130,青EPYBJC,小阴唇恶性肿瘤,南字第20749668号
2991,宰文东,340302197812240050,1954-06-13,山东省日照市,河南省常州市相城区朝阳花园59幢2号,15819599560,xunmieming@22k0b.com,D10494988,沈字第60570856号,6256527622349985553,0417-92926894,14230110029443461U,530723334346936,79908043-4,海藻制胶工,澜沧东河乡明发小米地龙凤古茶厂农民专业合作社,350146801581,V9BX7P8S66WZ51904,新P2GVMD,克洛德综合征,130223199209084360
2992,明汝雪,361025197805293149,1995-11-05,云南省大理州,山东省常州市亭湖区湖塘镇中村胡家村5号,13657306239,tanyixuan@b2asg.net.cn,G13304475,空字第52595566号,6210102293466685598,0513-64627979,344302217242055279,513224742856836,99568364-6,其他考古及文物护专业人员,南京小米房产经纪有限公司,331050357119,HZSEJYTXXSSWR2786,浙A7RN06,外生骨疣,37032219720921406X
2993,卓雨嫣,652701194112043116,1950-12-25,山东省滨州市,安徽省连云港市鼓楼区八星街道颜家村268号,18898183652,gongsunfanyan@pl8hr.cn,G03196181,沈字第28488940号,6218132745553749329,0370-63291027,35130227402310001B,350982222157772,23477464-X,装甲车辆工程技术人员,上海小米木业有限公司,441758485031,VAJDCHW21VKLY6195,鲁A13GQX,耳廓软组织感染,330784197406051435
2994,典雨娟,452130195802210221,1940-10-07,中卫市沙坡头区,黑龙江省沈阳市鼓楼区怀德苑8幢甲单元275室,15294161219,tuopuying@5jbqz.site,S18955818,海字第00480168号,6213059674004360306,0827-54750875,601406020119307879,130433061457645,76640580-2,供应室护士,深圳市小米阳光贸易有限公司,310163263550,GFEA56H0XHBDH2149,津F2NSXL,酸性物自杀,522628193806227703
